location,t,bps,retransmits,snd_cwnd,snd_wnd,rtt,rttvar,phase,S_selected,best_action,random_action,reward_random,best_action_reward_based,best_gain_reward_based,reward_best
21,216.00033,135367830.58296975,0,4598848,11831808,268609,795,3,1.0,11,7,0.6006183627982813,11,1.0,0.6006183627982813
21,217.000773,119484734.4468245,106,4598848,11794432,273193,2243,3,1.0,11,11,0.4596099183159821,11,1.0,0.4596099183159821
21,218.000505,68175709.8960121,37,4546720,11049984,282604,6156,2,0.9,6,6,0.33872522167102104,6,0.9,0.33872522167102104
21,219.000636,134200146.30339582,86,4467080,11847168,274542,4248,3,1.0,11,11,0.6492891348168709,11,1.0,0.6492891348168709
21,220.000478,113264105.07795154,46,5131712,11860480,278368,6498,3,1.0,11,9,0.5745622515130698,11,1.0,0.5745622515130698
21,221.000283,136341470.18578815,1,5409728,11857920,286831,821,3,1.0,11,9,0.7338287338407458,11,1.0,0.7338287338407458
21,222.000824,94320815.1030281,1,5540048,11846144,265517,2896,3,1.0,11,4,0.49552856671828116,11,1.0,0.5056925552829897
21,223.001058,155152940.99612337,56,7053208,11371520,268719,2814,3,1.0,11,11,0.6991524241019098,11,1.0,0.6991524241019098
21,224.000087,197323893.30244052,4,8437496,7396864,265920,1912,3,1.0,11,4,0.9633235066775477,11,1.0,0.9831877870516954
21,225.000254,56613648.829129025,173,8185544,11860480,266496,4749,3,1.0,11,2,-0.042686248159595507,11,1.0,-0.03961359171339873
21,226.000693,151976794.92050025,333,7465888,9217024,268911,7905,3,1.0,11,11,0.45725691649629524,11,1.0,0.45725691649629524
21,227.001088,134164724.93936716,4,9907216,9638400,267128,3465,3,1.0,11,11,0.7225226570703696,11,1.0,0.7225226570703696
21,228.001083,197133275.00494173,1,9908664,11856896,269487,3452,1,1.15,3,3,0.9835411502749786,1,1.05,0.9935406668226492
21,229.001106,164622644.46214136,3,9915904,11862016,309578,556,3,1.0,11,11,0.8308090173363738,11,1.0,0.8308090173363738
21,230.000303,116485473.10971677,247,7376112,11843072,277255,5819,3,1.0,11,11,0.2895908891523631,11,1.0,0.2895908891523631
21,231.001051,180220260.3442807,1,7376112,11859456,271220,1882,3,1.0,11,11,0.912749748729932,11,1.0,0.912749748729932
21,232.001089,132115551.94105372,905,8622840,11840512,388560,41062,3,1.0,11,11,0.2519006156453208,11,1.0,0.2519006156453208
21,233.000462,97578748.0462424,1950,5838336,11831808,274660,3144,2,0.9,6,6,0.011756775916188622,6,0.9,0.011756775916188622
21,234.000267,157317080.98360172,0,5836888,11849728,290008,2073,3,1.0,11,11,0.7979854007332474,11,1.0,0.7979854007332474
21,235.002092,231313155.2712822,0,8660488,11837440,281284,1470,3,1.0,11,6,1.0,11,1.0,1.0
21,236.00108,81871784.47801472,1231,7245792,8763392,277756,4447,3,1.0,11,11,0.03682707401338242,11,1.0,0.03682707401338242
21,237.000962,147866666.80949563,0,5512536,11851264,279052,8516,3,1.0,11,6,0.7429613764107933,11,1.0,0.7429613764107933
21,238.000224,160550618.323787,0,5512536,11834880,278589,1187,3,1.0,11,11,0.806692346200805,11,1.0,0.806692346200805
21,239.000165,154149768.16175175,2,8508448,11856896,291642,561,3,1.0,11,11,0.7737423707663974,11,1.0,0.7737423707663974
21,240.000512,133122955.90588737,2,8508448,11837440,323390,1775,3,1.0,11,6,0.6680923976370571,11,1.0,0.6680923976370571
21,241.000721,149915039.67180243,1313,4807360,11854336,274063,2696,3,1.0,11,11,0.37767789167013577,11,1.0,0.37767789167013577
21,242.001902,137201420.24027437,0,4807360,11797504,278925,4914,3,1.0,11,11,0.6893734620971648,11,1.0,0.6893734620971648
21,243.000849,135408886.26064923,0,5644304,11843072,282125,1437,3,1.0,11,8,0.6803668107571355,11,1.0,0.6803668107571355
21,244.000872,138408847.57326534,2,5652992,11862016,277048,2077,3,1.0,11,11,0.6953305432326566,11,1.0,0.6953305432326566
21,245.00057,139502740.16211805,2,5754352,9980928,271829,3620,3,1.0,11,6,0.7008318513511647,11,1.0,0.7008318513511647
21,246.000253,145798278.7740436,0,7070584,11848704,274218,1540,3,1.0,11,11,0.733235843132808,11,1.0,0.733235843132808
21,247.00068,112149743.19888563,2785,5431448,11828224,329119,2075,3,1.0,11,2,0.1116013778298946,11,1.0,0.12160137782989461
21,248.00105,136264458.65718937,0,2373272,11812864,272350,2101,3,1.0,11,3,0.7343485787109392,11,1.0,0.7455315519908012
21,249.001076,90175192.5609004,2,5435792,11856896,275944,1157,3,1.0,11,7,0.492865651385291,11,1.0,0.492865651385291
21,250.000689,119583944.53616722,1,5435792,11837440,275885,4670,3,1.0,11,11,0.6540180366231542,11,1.0,0.6540180366231542
21,251.000216,159458979.67898634,3,6382784,11847168,288277,1647,3,1.0,11,11,0.9710322624984684,11,1.0,0.9710322624984684
21,252.000758,136241031.2793032,1,6385680,11844608,289558,4262,3,1.0,11,11,0.8300377927075494,11,1.0,0.8300377927075494
21,253.000961,198140638.7912572,2,6411744,11840512,302084,1734,1,1.15,3,1,0.9859778706134726,1,1.05,0.9859778706134726
21,254.000311,119615412.66074714,1,6644872,11813376,285124,1783,3,1.0,11,11,0.5983176082114625,11,1.0,0.5983176082114625
21,255.000963,180237565.109276,216,3363704,8195584,333489,1668,3,1.0,11,11,0.917848422663906,11,1.0,0.917848422663906
21,256.000758,144733155.45624626,1,5816616,11840512,273219,1913,3,1.0,11,9,0.7986844568086086,11,1.0,0.7986844568086086
21,257.000521,135298368.09880883,1,5816616,11847168,284530,2628,3,1.0,11,11,0.7465967532711817,11,1.0,0.7465967532711817
21,258.000965,135206265.03557855,2,6830216,11811328,290342,11717,3,1.0,11,11,0.7457279354619215,11,1.0,0.7457279354619215
21,259.000066,122793785.6832822,1524,4025440,11852800,283949,1402,3,1.0,11,3,0.29568853017802,11,1.0,0.30585735443859086
21,260.000943,67050059.57282004,2,4023992,11857920,282520,1777,2,0.9,6,6,0.36954118640405176,6,0.9,0.36954118640405176
21,261.001058,78634154.16560534,3,3362256,10358272,292815,10706,3,1.0,11,11,0.43317996406929116,11,1.0,0.43317996406929116
21,262.001081,146797262.57770568,44,4726272,11830784,275805,1633,3,1.0,11,11,0.7965904178688578,11,1.0,0.7965904178688578
21,263.001083,145751768.62559858,1,4750888,11780096,277294,3737,3,1.0,11,11,0.8043535131967068,11,1.0,0.8043535131967068
21,264.000517,46163472.7890437,323,3638824,11610112,279722,12606,3,1.0,11,8,0.15454243433039208,11,1.0,0.15454243433039208
21,265.001072,117375364.15955652,0,3638824,11828224,276952,6294,3,1.0,11,11,0.6480075214542053,11,1.0,0.6480075214542053
21,266.000392,135358351.65761265,0,3750320,11843072,269291,1411,3,1.0,11,11,0.7472882456538459,11,1.0,0.7472882456538459
21,267.000477,89121385.0188448,1,3622896,11843072,288744,6282,3,1.0,11,11,0.4907206547511978,11,1.0,0.4907206547511978
21,268.0002,44052393.754675984,0,3622896,11844608,305243,5239,3,1.0,11,11,0.24320506006939702,11,1.0,0.24320506006939702
21,269.000155,136321014.65106854,0,3796656,11834880,279697,1157,1,1.25,5,5,0.7337878555028519,1,1.05,0.7488399140772694
21,270.00011,78646739.2217703,1,4273048,11844608,276659,2582,2,0.9,6,6,0.4328920864679418,6,0.9,0.4328920864679418
21,271.001054,136186317.6152521,0,4299112,11829248,274967,1965,3,1.0,11,11,0.7518592914767926,11,1.0,0.7518592914767926
21,272.001079,46136189.0289135,1,4458392,11844608,286765,5161,3,1.0,11,5,0.23674673745175756,11,1.0,0.25340739474892215
21,273.000919,168847748.07136056,0,6615912,11847168,285913,2835,3,1.0,11,11,0.9966385306742382,11,1.0,0.9966385306742382
21,274.001103,156209072.29201475,2,3576560,8309760,301516,4998,3,1.0,11,2,0.9094338426398068,11,1.0,0.9194338426398068
21,275.00106,94375895.79929776,1004,6411744,9184256,330185,1696,3,1.0,11,11,0.22654243161990517,11,1.0,0.22654243161990517
21,276.000546,74487180.2394832,1896,4507624,9373184,313178,2607,3,1.0,11,11,0.0538791988788061,11,1.0,0.0538791988788061
21,277.000805,134182969.0040324,1054,9091992,11837440,266157,1713,3,1.0,11,11,0.5588603760082123,11,1.0,0.5588603760082123
21,278.001081,133132411.51425368,2,9236792,11843072,313570,2281,3,1.0,11,4,0.8281889246285834,11,1.0,0.8481889246285834
21,279.001077,116392400.81435624,954,5314160,11829248,273473,2221,3,1.0,11,11,0.39152781980206197,11,1.0,0.39152781980206197
21,280.000844,198227049.82354546,1,5314160,11849728,269517,1890,1,1.15,3,10,0.9995442531569321,1,1.05,0.9945442531569321
21,281.001087,91203954.1332212,1,6239432,11857920,270005,4608,2,0.9,6,6,0.5350404616123727,6,0.9,0.5350404616123727
21,282.001105,131069640.66746941,739,4449704,11844608,278100,1502,3,1.0,11,11,0.4758946468120088,11,1.0,0.4758946468120088
21,283.001095,124781793.51251209,1,4448256,11860480,267682,2753,3,1.0,11,11,0.732189870830657,11,1.0,0.732189870830657
21,284.000278,134327473.66230112,0,4448256,11834880,276596,2074,3,1.0,11,11,0.7886922614395621,11,1.0,0.7886922614395621
21,285.000652,116348426.39583161,1,5224384,11825152,265653,1070,3,1.0,11,1,0.6792584286870716,11,1.0,0.6826740778103387
21,286.001065,181328769.92022756,0,5241760,11828224,293261,2210,3,1.0,11,11,0.9953620414485425,11,1.0,0.9953620414485425
21,287.000497,144785722.3318522,1,5457512,11838976,269307,2594,3,1.0,11,1,0.7903379101985234,11,1.0,0.7943117476710942
21,288.001063,134141802.973998,31,2712104,11856896,278845,1556,3,1.0,11,11,0.7222157815444322,11,1.0,0.7222157815444322
21,289.000831,141590606.3697428,1,6195992,11831808,280495,1535,3,1.0,11,5,0.7573421866642431,11,1.0,0.7767729029080204
21,290.000426,96508079.0807978,170,5952728,11860480,309800,4560,3,1.0,11,11,0.45289582834079906,11,1.0,0.45289582834079906
21,291.000801,120541033.20401432,2,5949832,11857920,287269,6186,3,1.0,11,6,0.6607704284841087,11,1.0,0.6607704284841087
21,292.000426,184618602.95822775,67,7276200,11815424,271631,1053,3,1.0,11,7,0.9658308339126027,11,1.0,0.9658308339126027
21,293.001087,151943083.2652395,2,7305160,11006976,274884,2866,3,1.0,11,11,0.8190770796932586,11,1.0,0.8190770796932586
21,294.000527,230815973.6301765,0,7549872,11844608,269796,2641,1,1.1,2,11,1.0,1,1.05,0.995
21,295.000276,182498030.1221149,2,9451096,11855360,283435,1022,3,1.0,11,11,0.912233857670329,11,1.0,0.912233857670329
21,296.000067,189831925.91497624,2,18250592,11422208,269280,5056,3,1.0,11,11,0.9487994943781395,11,1.0,0.9487994943781395
21,297.000812,123639849.13390364,631,5958520,11851264,268579,2539,2,0.9,6,6,0.27560812703567616,6,0.9,0.27560812703567616
21,298.000642,140533073.56104493,2,5958520,11800576,282299,2548,3,1.0,11,11,0.7018379080465725,11,1.0,0.7018379080465725
21,299.000742,179288564.16848072,0,6996736,11847168,268145,1516,3,1.0,11,4,0.8791447683187199,11,1.0,0.8970864982844081
21,300.00067,199243786.032949,2,7005424,11847168,267092,2130,3,1.0,11,7,0.9905704078165439,11,1.0,0.9905704078165439
21,300.272747,165720619.399587,0,7015560,11845632,276150,2155,3,1.0,11,1,0.8210838037442844,11,1.0,0.825209853009331
22,1.00161,15703356.956727795,0,306976,501248,166720,896,3,1.0,11,11,1.0,11,1.0,1.0
22,2.000185,181662522.1528768,0,10715200,11830784,175864,1383,3,1.0,11,11,1.0,11,1.0,1.0
22,3.000591,177137421.4524847,1614,6919992,11840512,196357,3557,3,1.0,11,11,0.57543311657974,11,1.0,0.57543311657974
22,4.000238,256991832.64463195,0,6918544,11847168,174657,1195,3,1.0,11,11,1.0,11,1.0,1.0
22,5.00102,268225700.03188118,3,6721616,11862016,187464,9794,3,1.0,11,7,0.9988397298054283,11,1.0,0.9988397298054283
22,6.000364,337863113.14852625,0,9537976,11853824,188474,913,1,1.2,4,10,1.0,1,1.05,0.995
22,7.001087,220041868.77364728,4,8142104,11838976,188910,2954,3,1.0,11,11,0.6924331701570189,11,1.0,0.6924331701570189
22,8.000878,332468069.1439087,2,8136312,11855360,184541,8511,3,1.0,11,11,0.9886113563790185,11,1.0,0.9886113563790185
22,9.000355,329425143.8473905,0,9559696,11833344,181179,3122,3,1.0,11,1,0.9763867825550374,11,1.0,0.9812932487990326
22,10.000497,231702399.295617,4594,6604328,6835712,189080,7238,3,1.0,11,9,0.2468133282256359,11,1.0,0.2468133282256359
22,11.000564,138402759.6212088,1,6604328,11849728,181221,4990,2,0.9,6,7,0.4127774191709352,6,0.9,0.4127774191709352
22,12.000277,289490058.59440255,1,9367112,11853824,174929,767,3,1.0,11,5,0.8426385983984473,11,1.0,0.8642490534212323
22,13.00009,223388457.12248093,613,6808496,11849728,183911,3427,3,1.0,11,11,0.5600883561934908,11,1.0,0.5600883561934908
22,14.001068,179131306.83378026,601,6808496,7009792,187380,6117,3,1.0,11,11,0.4245828416526801,11,1.0,0.4245828416526801
22,15.000773,238096986.6555566,1,7994408,11851264,174373,2036,3,1.0,11,11,0.712481199786978,11,1.0,0.712481199786978
22,16.000387,265392169.292306,3,8004544,8974848,189568,5177,3,1.0,11,11,0.7943877412570187,11,1.0,0.7943877412570187
22,17.001085,234717198.345456,1,8359304,11838976,187965,3492,3,1.0,11,4,0.6859205723874202,11,1.0,0.7034742165553469
22,18.000626,262264383.38282293,291,7849608,11837440,188447,1357,3,1.0,11,8,0.7168275572172191,11,1.0,0.7168275572172191
22,19.000171,229742681.94204864,1,7843816,11852800,220802,6389,3,1.0,11,11,0.689640903530025,11,1.0,0.689640903530025
22,20.000606,202287174.15185735,672,9216520,11238912,235144,2969,3,1.0,11,6,0.4261805075001869,11,1.0,0.4261805075001869
22,21.000373,218154636.84284368,2,6862072,11837440,179929,1069,3,1.0,11,3,0.6452338048644227,11,1.0,0.6550683332610555
22,22.000192,239118613.08543614,1,6576816,11812864,189876,4066,3,1.0,11,4,0.6998373943128202,11,1.0,0.7183562682731529
22,23.00104,260874188.369957,1,9216520,11827712,209732,1043,3,1.0,11,11,0.7834479433111479,11,1.0,0.7834479433111479
22,24.00032,285418179.97069347,1,9226656,11814400,192167,4418,1,1.25,5,5,0.8322116997172807,1,1.05,0.8522116997172807
22,25.001006,182327138.56479543,1729,2465944,11833344,189887,1149,3,1.0,11,3,0.17040906626030466,11,1.0,0.1843048196192298
22,26.001053,136308477.80070144,0,2465944,11837440,180346,2786,3,1.0,11,7,0.4135857715023093,11,1.0,0.4135857715023093
22,27.000356,90240435.09171835,1,2465944,11855360,177260,2713,2,0.9,6,6,0.2735396777103762,6,0.9,0.2735396777103762
22,28.00151,135110393.9118106,0,2894552,11848704,178457,4891,3,1.0,11,11,0.4635214629008623,11,1.0,0.4635214629008623
22,29.001053,89169709.5595928,0,2988672,11821056,178380,1484,3,1.0,11,11,0.3121950695195448,11,1.0,0.3121950695195448
22,30.000095,182627185.4925636,0,6843248,11825152,178564,3907,3,1.0,11,5,0.6234171275626201,11,1.0,0.6394021821155078
22,31.001046,161327273.4204154,1509,4902928,8889344,183628,1468,3,1.0,11,7,0.18569794894622,11,1.0,0.18569794894622
22,32.000743,231805526.215177,0,4902928,11851264,171989,2011,3,1.0,11,11,0.8701621941648535,11,1.0,0.8701621941648535
22,33.000403,187758939.20300472,1,4901480,11855360,194189,1093,3,1.0,11,11,0.7044893687529918,11,1.0,0.7044893687529918
22,34.000556,225409364.6478506,0,4901480,11853824,179106,2535,3,1.0,11,11,0.8461519901178145,11,1.0,0.8461519901178145
22,35.000188,136365062.21700954,1,5757248,11859456,181793,4486,3,1.0,11,4,0.4995101384523588,11,1.0,0.511564680998744
22,36.001048,276586206.551653,1,5776072,11829248,187450,2469,1,1.25,5,8,0.9980772099321248,1,1.05,0.9930851802272112
22,37.000485,279078344.217189,0,6469664,11820032,186372,4166,3,1.0,11,11,0.9988654363662332,11,1.0,0.9988654363662332
22,38.00125,233653710.85284248,2,17932032,11852800,210738,2009,3,1.0,11,11,0.8356260431044077,11,1.0,0.8356260431044077
22,39.00103,228639868.94124448,689,8521480,11826688,192270,3133,3,1.0,11,9,0.6061607352524334,11,1.0,0.6061607352524334
22,40.000893,226523443.24984813,2202,5999064,11845632,186181,2005,3,1.0,11,9,0.3858306205803542,11,1.0,0.3858306205803542
22,41.000606,277952411.3315822,0,11255304,11857920,186533,928,3,1.0,11,11,0.9948355448809034,11,1.0,0.9948355448809034
22,42.001122,282969491.60897547,191,9591552,11849728,203098,4798,3,1.0,11,5,0.9203239857712421,11,1.0,0.9453239857712421
22,43.000273,248723680.53389293,742,7279096,11829248,190907,2960,3,1.0,11,3,0.6643125628914619,11,1.0,0.6788201204730357
22,44.000184,205539186.87770036,549,11262544,11849728,175354,1477,3,1.0,11,11,0.5843699342195864,11,1.0,0.5843699342195864
22,45.001043,161342107.55741277,1667,7271856,10277888,188709,1622,2,0.9,6,7,0.20040640601015908,6,0.9,0.20040640601015908
22,46.000483,204586885.71765646,1018,5784760,11859456,189028,4956,3,1.0,11,10,0.46380364975000055,11,1.0,0.46380364975000055
22,47.000958,184461747.62777224,0,6584056,11860480,180381,4017,3,1.0,11,4,0.6472970046434864,11,1.0,0.6605071475953943
22,48.000332,203551172.6488492,559,7287784,11844608,199948,2372,3,1.0,11,6,0.5696716943001024,11,1.0,0.5696716943001024
22,49.000518,285159641.86182874,1,6624600,11844608,181687,1637,3,1.0,11,11,0.9997049712689352,11,1.0,0.9997049712689352
22,50.000107,208752415.82070994,3,8557680,11855360,189240,4414,3,1.0,11,5,0.7140373098482002,11,1.0,0.7365501057535105
22,51.001046,214756421.23491436,386,6550752,11848704,182245,5108,3,1.0,11,11,0.6466929301898714,11,1.0,0.6466929301898714
22,52.000909,270569668.3262075,0,6549304,11847168,184690,1322,1,1.25,5,6,0.9558097533401398,1,1.05,0.9510307045734392
22,53.001372,233724231.60515183,1,7691776,11860480,181937,2830,3,1.0,11,3,0.8129704160579593,11,1.0,0.8253551690242896
22,54.000895,228698660.91406244,338,4527896,11851264,184574,9415,3,1.0,11,11,0.7094786814538927,11,1.0,0.7094786814538927
22,55.000276,199352838.25781032,237,4527896,11857920,188420,726,3,1.0,11,3,0.6217450180510542,11,1.0,0.6347608529838757
22,56.001053,184406091.3330673,0,5318504,11831808,180018,6132,3,1.0,11,5,0.6351440396766966,11,1.0,0.6514297842837914
22,57.000597,227644792.455468,0,4551064,11841536,181899,2405,3,1.0,11,8,0.8041740756532272,11,1.0,0.8041740756532272
22,58.001042,181322957.7828146,0,4551064,11823616,178355,3537,3,1.0,11,11,0.6405383597704241,11,1.0,0.6405383597704241
22,59.00132,179256663.35327962,0,4551064,11815424,179678,3110,3,1.0,11,11,0.63323900363328,11,1.0,0.63323900363328
22,60.000372,248748328.36921838,1,5369184,11852800,181393,1706,3,1.0,11,1,0.8738549094321983,11,1.0,0.8782485297491607
22,61.001085,184417887.74990746,2,6358168,10743808,185886,6565,2,0.9,6,6,0.6505203896765557,6,0.9,0.6505203896765557
22,62.000785,250684866.99766058,290,8851624,6114816,197370,6652,3,1.0,11,2,0.7795051790838982,11,1.0,0.7895051790838982
22,63.00014,228737099.27999955,205,8851624,11831808,192101,2261,3,1.0,11,1,0.741849884917924,11,1.0,0.746849884917924
22,64.000276,314530018.3190701,1,8850176,11807232,183844,2403,3,1.0,11,10,0.9995244663567026,11,1.0,0.9995244663567026
22,65.000324,279956342.521131,241,10393744,11845632,176763,2971,3,1.0,11,11,0.7810390551932607,11,1.0,0.7810390551932607
22,66.000829,201224979.31141528,124,8851624,11859456,188289,2495,3,1.0,11,9,0.5502746098066595,11,1.0,0.5502746098066595
22,67.000966,289367340.928874,3,8619944,9553920,194529,3644,3,1.0,11,3,0.976879787329081,11,1.0,0.991879787329081
22,68.001094,248480698.82306576,2,10393744,7993344,182729,3076,3,1.0,11,6,0.8520568720861459,11,1.0,0.8520568720861459
22,69.000448,197259716.8183974,1302,5047728,11801600,191547,1868,3,1.0,11,11,0.18117393117743313,11,1.0,0.18117393117743313
22,70.000599,143633217.90163693,1036,5047728,11857920,194141,2964,3,1.0,11,11,0.11631272401818055,11,1.0,0.11631272401818055
22,71.00103,205432366.6509777,3,5926664,11852800,182862,1412,3,1.0,11,11,0.7054347429832881,11,1.0,0.7054347429832881
22,72.000695,240204367.20341128,4,5935352,11138048,186724,4146,3,1.0,11,2,0.816339008674148,11,1.0,0.8246040916772829
22,73.000332,234966314.95996058,0,6237984,11835904,183607,1109,3,1.0,11,9,0.8084849241896782,11,1.0,0.8084849241896782
22,74.000785,219053153.950746,97,4928992,11826688,197516,3128,3,1.0,11,2,0.6976836096152994,11,1.0,0.7076836096152994
22,75.000339,169945111.18306965,2,4927544,11831808,187343,6202,3,1.0,11,5,0.5631879059658752,11,1.0,0.5838043087169948
22,76.000276,162539520.33266255,144,4924648,11841024,182938,2809,3,1.0,11,6,0.4911493402037864,11,1.0,0.4911493402037864
22,77.00009,243314894.92008433,2,5787656,11845632,199949,1110,3,1.0,11,11,0.8362590661256963,11,1.0,0.8362590661256963
22,78.001021,233614946.74900463,1,5847024,11838976,207270,1024,3,1.0,11,4,0.7833590083564785,11,1.0,0.8033590083564786
